NU_ANO,NU_IDADE,NU_NOTA_CH,NU_NOTA_CN,NU_NOTA_LC,NU_NOTA_MT,SG_UF_PROVA,TP_PRESENCA_D1,TP_PRESENCA_D2,TP_SEXO
2015,20.0,,,,,Rio de Janeiro,0,0,F
2015,16.0,,,,,São Paulo,0,0,F
2015,22.0,558.2,440.3,406.8,377.0,Rio de Janeiro,1,1,M
2015,39.0,,,,,Maranhão,0,0,F
2015,46.0,553.9,406.0,555.8,390.8,Rio Grande do Norte,1,1,F
2015,22.0,514.2,458.0,531.9,454.1,São Paulo,1,1,M
2015,20.0,594.2,490.9,565.9,428.5,Pernambuco,1,1,M
2015,25.0,575.5,413.1,531.4,450.9,São Paulo,1,1,F
2015,27.0,,,,,Pernambuco,0,0,M
2015,30.0,633.5,497.3,536.2,541.1,Rio Grande do Sul,1,1,M
2015,30.0,,,,,Minas Gerais,0,0,M
2015,23.0,699.3,573.0,621.1,717.9,São Paulo,1,1,F
2015,26.0,,,,,Minas Gerais,0,0,F
2015,19.0,467.2,492.9,459.3,340.8,Rio Grande do Norte,1,1,F
2015,35.0,651.5,536.7,550.8,407.1,Piauí,1,1,M
2015,19.0,621.2,590.9,585.1,653.5,São Paulo,1,1,M
2015,17.0,656.8,594.6,589.4,655.6,Rio Grande do Sul,1,1,F
2015,46.0,542.1,394.0,387.5,325.7,Rio de Janeiro,1,1,M
2015,19.0,634.1,545.6,565.7,502.9,São Paulo,1,1,F
2015,22.0,609.6,521.0,545.3,438.0,Sergipe,1,1,F
2015,19.0,612.0,513.2,599.0,543.0,São Paulo,1,1,F
2015,27.0,571.5,525.0,479.1,476.6,Ceará,1,1,M
2015,17.0,436.7,441.5,403.1,396.7,São Paulo,1,1,M
2015,28.0,,,,,São Paulo,0,0,M
2015,19.0,600.2,411.8,563.3,457.7,Minas Gerais,1,1,F
2015,26.0,680.6,607.0,628.1,702.4,Goiás,1,1,M
2015,47.0,671.5,555.2,590.0,354.5,Paraíba,1,1,M
2015,21.0,621.5,571.9,594.6,535.2,Paraná,1,1,F
2015,16.0,591.9,561.5,605.3,634.8,Rio de Janeiro,1,1,M
2015,33.0,580.0,511.8,521.5,453.5,Minas Gerais,1,1,F
2015,46.0,,,,,Bahia,0,0,F
2015,32.0,659.1,460.2,565.4,479.2,São Paulo,1,1,M
2015,19.0,646.1,496.1,567.9,610.1,Espírito Santo,1,1,M
2015,59.0,580.2,532.7,508.1,378.8,Rio de Janeiro,1,1,M
2015,18.0,,,593.8,712.3,São Paulo,0,1,M
2015,17.0,521.6,522.4,501.5,434.1,Pernambuco,1,1,M
2015,30.0,699.6,523.8,623.9,363.5,Goiás,1,1,M
2015,22.0,654.6,496.3,577.4,471.5,Rio de Janeiro,1,1,M
2015,17.0,397.1,463.4,527.3,451.0,São Paulo,1,1,F
2015,18.0,530.0,405.8,552.1,462.6,São Paulo,1,1,M
2015,19.0,620.7,585.5,544.5,649.1,Bahia,1,1,M
2015,25.0,545.7,382.2,485.4,394.8,Minas Gerais,1,1,F
2015,22.0,507.5,492.0,499.7,415.6,Mato Grosso,1,1,F
2015,18.0,494.6,437.8,504.7,504.7,Minas Gerais,1,1,F
2015,25.0,,,,,São Paulo,0,0,F
2015,20.0,573.8,451.8,492.1,450.1,Sergipe,1,1,M
2015,17.0,613.2,461.5,551.2,535.7,Minas Gerais,1,1,F
2015,22.0,568.7,457.2,574.5,367.7,Rio de Janeiro,1,1,M
2015,37.0,521.1,507.7,572.7,551.8,Rio Grande do Norte,1,1,F
2015,22.0,453.7,347.6,424.0,365.3,São Paulo,1,1,F
2015,18.0,509.5,421.5,,,Paraná,1,0,M
2015,29.0,562.4,551.4,500.8,542.7,Pará,1,1,F
2015,22.0,,,,,São Paulo,0,0,F
2015,17.0,655.0,561.7,488.5,533.9,Santa Catarina,1,1,M
2015,21.0,663.0,602.1,598.3,358.5,São Paulo,1,1,M
2015,21.0,,,,,Santa Catarina,0,0,F
2015,20.0,568.5,502.1,563.0,659.8,Paraná,1,1,M
2015,22.0,560.0,440.2,431.6,408.6,Ceará,1,1,M
2015,32.0,478.9,498.0,455.5,411.5,Paraná,1,1,M
2015,18.0,578.9,360.6,529.8,374.9,Distrito Federal,1,1,F
2015,27.0,,,,,Pernambuco,0,0,F
2015,17.0,627.4,496.0,594.1,471.0,Minas Gerais,1,1,F
2015,16.0,640.0,536.1,570.4,634.8,Rio Grande do Sul,1,1,F
2015,47.0,,,,,Rio de Janeiro,0,0,F
2015,18.0,560.1,451.7,477.1,406.0,Minas Gerais,1,1,F
2015,46.0,615.4,542.2,556.1,479.3,Paraíba,1,1,M
2015,17.0,603.8,596.5,581.1,499.6,São Paulo,1,1,M
2015,19.0,426.4,408.8,435.6,407.2,Minas Gerais,1,1,F
2015,21.0,565.1,442.9,437.1,515.8,Paraná,1,1,F
2015,28.0,,,,,São Paulo,0,0,M
2015,28.0,626.7,594.6,571.8,423.2,Maranhão,1,1,M
2015,20.0,615.4,484.7,544.2,519.4,São Paulo,1,1,F
2015,19.0,620.1,414.4,560.7,481.1,Paraíba,1,1,F
2015,32.0,,,,,São Paulo,0,0,F
2015,18.0,603.0,429.2,513.5,480.2,Minas Gerais,1,1,M
2015,40.0,576.5,485.1,535.4,442.3,São Paulo,1,1,F
2015,28.0,610.8,507.3,557.4,425.8,Ceará,1,1,M
2015,18.0,605.3,521.5,541.8,499.3,Piauí,1,1,M
2015,33.0,594.3,479.2,545.5,446.7,Espírito Santo,1,1,M
2015,36.0,614.2,494.9,530.6,394.9,Ceará,1,1,M
2015,17.0,458.2,417.4,531.1,479.9,São Paulo,1,1,M
2015,24.0,581.5,431.1,427.2,475.6,São Paulo,1,1,M
2015,36.0,663.7,468.8,602.4,582.7,São Paulo,1,1,M
2015,23.0,651.2,608.5,667.3,646.8,Maranhão,1,1,F
2015,17.0,471.7,543.7,509.8,438.8,São Paulo,1,1,F
2015,21.0,433.6,457.8,406.2,457.7,Pará,1,1,F
2015,15.0,639.5,456.4,605.7,557.0,Pará,1,1,F
2015,19.0,632.3,569.8,493.6,539.3,Pará,1,1,F
2015,27.0,564.6,489.3,,,São Paulo,1,0,F
2015,18.0,,,,,São Paulo,0,0,M
2015,28.0,,,,,Minas Gerais,0,0,F
2015,16.0,539.9,504.4,509.4,560.4,São Paulo,1,1,F
2015,17.0,408.5,415.9,386.2,348.9,Paraíba,1,1,F
2015,41.0,426.8,503.5,342.5,333.3,Pernambuco,1,1,M
2015,18.0,627.0,535.1,585.0,617.9,Pernambuco,1,1,M
2015,22.0,,,,,Minas Gerais,0,0,F
2015,24.0,560.4,454.8,497.8,491.0,Rio Grande do Sul,1,1,F
2015,33.0,,,,,Bahia,0,0,F
2015,35.0,,,,,Rio de Janeiro,0,0,F
2015,18.0,541.6,374.5,515.8,470.8,Minas Gerais,1,1,F
2015,17.0,641.4,529.0,539.6,347.4,Rio de Janeiro,1,1,F
2015,19.0,559.7,542.5,408.7,606.7,Rondônia,1,1,M
2015,35.0,,,,,Minas Gerais,0,0,M
2015,20.0,696.4,626.4,619.4,622.2,Minas Gerais,1,1,F
2015,17.0,669.0,636.1,629.3,578.9,Rio Grande do Sul,1,1,M
2015,16.0,610.3,593.4,593.6,619.5,Pará,1,1,F
2015,28.0,531.6,502.0,505.8,513.4,Ceará,1,1,F
2015,19.0,593.5,540.7,582.9,333.7,Goiás,1,1,M
2015,28.0,632.7,471.6,475.6,497.0,Bahia,1,1,M
2015,19.0,541.8,533.2,470.0,404.1,Rio Grande do Sul,1,1,F
2015,32.0,434.8,447.1,348.5,451.2,São Paulo,1,1,M
2015,18.0,654.5,494.0,515.1,437.5,São Paulo,1,1,F
2015,30.0,460.5,472.0,450.0,439.8,Rio de Janeiro,1,1,F
2015,17.0,592.9,658.9,525.3,789.0,Goiás,1,1,M
2015,20.0,491.5,461.1,497.2,468.0,Santa Catarina,1,1,F
2015,24.0,,,,,Ceará,0,0,M
2015,18.0,519.1,437.6,492.2,427.9,Alagoas,1,1,F
2015,20.0,483.6,458.0,491.1,398.9,Rio de Janeiro,1,1,F
2015,19.0,677.6,595.4,681.9,719.5,Paraná,1,1,M
2015,29.0,636.8,579.7,552.3,552.7,São Paulo,1,1,M
2015,19.0,557.1,406.0,516.3,403.8,Rio de Janeiro,1,1,F
2015,24.0,,,,,Paraná,0,0,M
2015,21.0,637.3,583.2,553.8,625.9,Bahia,1,1,F
2015,36.0,,,,,Minas Gerais,0,0,F
2015,18.0,724.8,763.2,679.1,850.8,São Paulo,1,1,M
2015,18.0,,,,,São Paulo,0,0,F
2015,23.0,,,,,Minas Gerais,0,0,F
2015,18.0,662.5,663.9,553.8,744.4,Pernambuco,1,1,F
2015,25.0,,,,,Espírito Santo,0,0,M
2015,48.0,601.7,538.4,524.9,395.5,São Paulo,1,1,M
2015,37.0,591.9,544.8,436.3,441.2,Distrito Federal,1,1,M
2015,30.0,592.0,503.0,494.4,411.4,Pará,1,1,M
2015,26.0,,,,,Minas Gerais,0,0,F
2015,37.0,454.4,431.2,479.8,419.7,Rio Grande do Sul,1,1,F
2015,21.0,698.2,708.8,599.7,668.1,Rio de Janeiro,1,1,F
2015,18.0,580.2,514.5,521.5,466.3,Mato Grosso,1,1,F
2015,21.0,481.6,380.4,420.5,393.3,Pará,1,1,M
2015,35.0,609.8,523.5,506.9,549.5,Minas Gerais,1,1,F
2015,26.0,594.1,445.5,525.1,424.7,São Paulo,1,1,M
2015,28.0,735.6,525.9,661.4,325.8,Bahia,1,1,M
2015,21.0,684.9,427.2,580.4,530.3,São Paulo,1,1,F
2015,29.0,617.7,524.4,571.9,508.0,São Paulo,1,1,F
2015,17.0,438.1,450.9,451.0,535.3,São Paulo,1,1,M
2015,17.0,617.9,596.9,569.3,483.3,Paraíba,1,1,F
2015,37.0,604.1,500.8,567.2,548.9,Rio Grande do Sul,1,1,F
2015,29.0,628.2,456.6,525.8,526.3,Minas Gerais,1,1,M
2015,17.0,581.8,439.6,480.2,332.2,Paraná,1,1,F
2015,25.0,579.1,548.1,541.2,377.3,Rio Grande do Norte,1,1,M
2015,16.0,598.9,527.4,537.3,570.5,Goiás,1,1,M
2015,26.0,444.1,397.7,460.9,530.5,Ceará,1,1,F
2015,21.0,573.6,472.1,489.4,426.9,Pernambuco,1,1,M
2015,20.0,669.7,504.5,625.4,475.6,Minas Gerais,1,1,F
2015,34.0,,,,,Bahia,0,0,F
2015,20.0,,,,,Santa Catarina,0,0,F
2015,42.0,570.6,415.4,463.8,393.6,Espírito Santo,1,1,F
2015,25.0,,,,,São Paulo,0,0,F
2015,18.0,,,,,Rio de Janeiro,0,0,F
2015,28.0,606.6,395.2,539.2,369.3,Maranhão,1,1,M
2015,19.0,555.3,425.0,525.8,526.2,São Paulo,1,1,M
2015,21.0,391.0,431.7,331.1,399.7,São Paulo,1,1,M
2015,19.0,521.7,510.2,455.3,410.2,Goiás,1,1,M
2015,20.0,533.8,463.5,539.8,428.6,São Paulo,1,1,F
2015,28.0,,,,,São Paulo,0,0,F
2015,21.0,686.5,651.4,691.8,712.3,Minas Gerais,1,1,F
2015,21.0,624.7,466.4,552.5,535.6,São Paulo,1,1,F
2015,28.0,523.2,503.9,526.3,336.9,Goiás,1,1,F
2015,21.0,555.1,471.5,486.4,342.2,Bahia,1,1,M
2015,35.0,623.3,451.3,534.1,373.2,Bahia,1,1,M
2015,23.0,,,,,Distrito Federal,0,0,F
2015,24.0,648.5,543.4,606.9,560.1,Rio de Janeiro,1,1,F
2015,18.0,527.4,462.1,542.9,401.9,Distrito Federal,1,1,F
2015,18.0,,,,,São Paulo,0,0,F
2015,21.0,551.1,427.2,513.5,458.4,Paraíba,1,1,F
2015,24.0,,,,,São Paulo,0,0,F
2015,22.0,616.2,570.6,523.0,489.2,Rio Grande do Sul,1,1,M
2015,30.0,,,,,Paraná,0,0,M
2015,18.0,562.9,414.6,423.9,486.2,Bahia,1,1,F
2015,18.0,562.0,503.9,521.3,430.7,São Paulo,1,1,F
2015,22.0,,,,,Rio de Janeiro,0,0,F
2015,17.0,535.4,448.6,478.5,319.8,Bahia,1,1,F
2015,26.0,452.8,453.4,418.5,405.4,Rio Grande do Sul,1,1,F
2015,20.0,375.8,429.0,465.1,440.0,Rio de Janeiro,1,1,F
2015,18.0,531.0,477.8,445.7,358.1,Paraíba,1,1,M
2015,58.0,516.2,563.3,507.3,390.2,Rio Grande do Sul,1,1,M
2015,21.0,658.2,501.2,598.3,623.6,Bahia,1,1,F
2015,29.0,513.7,404.8,433.7,378.5,Paraná,1,1,F
2015,49.0,704.1,528.1,619.8,787.5,Minas Gerais,1,1,F
2015,24.0,647.8,483.9,602.4,458.6,São Paulo,1,1,F
2015,22.0,,,,,Minas Gerais,0,0,F
2015,30.0,586.1,547.9,467.3,588.3,Paraná,1,1,F
2015,19.0,619.9,504.8,486.8,381.9,Minas Gerais,1,1,M
2015,38.0,627.5,513.3,581.1,522.2,Goiás,1,1,F
2015,18.0,612.4,546.4,599.7,590.3,São Paulo,1,1,F
2015,22.0,544.1,459.8,505.4,549.2,Ceará,1,1,M
2015,20.0,545.3,424.2,494.2,372.9,Minas Gerais,1,1,F
2015,19.0,642.3,478.3,538.2,525.8,São Paulo,1,1,M
2015,22.0,614.5,554.6,538.1,508.3,Santa Catarina,1,1,F
2015,17.0,563.9,425.5,487.5,451.7,Paraíba,1,1,M
2015,27.0,654.3,472.5,592.1,453.4,São Paulo,1,1,M
2015,18.0,485.1,421.7,510.9,342.5,São Paulo,1,1,F
2015,20.0,509.4,473.7,513.3,467.1,Rio Grande do Sul,1,1,F
2015,37.0,645.4,655.1,558.5,660.3,Goiás,1,1,M
2015,30.0,653.5,537.7,636.2,400.7,Pará,1,1,F
2015,20.0,634.1,494.5,581.9,443.7,Bahia,1,1,M
2015,18.0,554.3,442.4,533.6,559.7,Minas Gerais,1,1,F
2015,23.0,501.0,438.3,438.4,427.0,Distrito Federal,1,1,F
2015,18.0,514.0,527.6,429.8,436.4,Paraná,1,1,F
2015,26.0,660.1,500.6,625.8,598.8,Pernambuco,1,1,F
2015,17.0,674.5,631.2,604.4,672.4,Pará,1,1,F
2015,25.0,550.1,367.6,473.5,452.2,Minas Gerais,1,1,M
2015,34.0,,,,,Paraná,0,0,F
2015,25.0,,,,,Rio Grande do Sul,0,0,F
2015,25.0,527.6,471.6,494.7,406.5,Sergipe,1,1,F
2015,19.0,,,,,Espírito Santo,0,0,F
2015,35.0,682.8,615.0,601.6,659.5,Rio de Janeiro,1,1,M
2015,18.0,561.4,465.1,529.4,476.1,Rio Grande do Norte,1,1,M
2015,18.0,587.7,485.1,569.5,556.0,Rio Grande do Sul,1,1,F
2015,17.0,570.7,418.9,470.6,400.6,Goiás,1,1,F
2015,46.0,550.0,390.2,508.2,414.6,Bahia,1,1,F
2015,34.0,563.7,450.8,534.2,448.5,São Paulo,1,1,F
2015,16.0,,,,,São Paulo,0,0,F
2015,19.0,550.4,573.3,518.2,547.6,Minas Gerais,1,1,M
2015,21.0,502.1,516.2,321.9,450.9,Rio Grande do Sul,1,1,M
2015,17.0,641.0,476.4,547.9,508.7,Maranhão,1,1,M
2015,41.0,,,,,São Paulo,0,0,F
2015,24.0,,,,,Espírito Santo,0,0,M
2015,20.0,,,,,Minas Gerais,0,0,M
2015,19.0,,,,,Bahia,0,0,F
2015,40.0,573.1,490.3,492.3,371.2,Maranhão,1,1,M
2015,23.0,622.5,496.3,596.8,478.9,São Paulo,1,1,M
2015,17.0,572.0,420.6,533.8,593.4,Ceará,1,1,F
2015,19.0,538.4,358.2,490.0,470.8,Distrito Federal,1,1,F
2015,40.0,,,,,Ceará,0,0,M
2015,23.0,,,,,Bahia,0,0,M
2015,21.0,521.5,416.3,418.7,400.7,Distrito Federal,1,1,F
2015,33.0,556.9,463.8,501.8,373.8,Paraíba,1,1,M
2015,35.0,,,,,Bahia,0,0,F
2015,18.0,593.8,517.1,547.3,560.6,Mato Grosso,1,1,F
2015,27.0,512.3,477.0,388.3,344.1,Minas Gerais,1,1,F
2015,30.0,607.5,493.4,503.4,409.3,São Paulo,1,1,M
2015,38.0,606.9,532.7,418.3,325.8,São Paulo,1,1,M
2015,17.0,473.5,575.5,498.8,473.5,São Paulo,1,1,M
2015,27.0,,,,,Minas Gerais,0,0,F
2015,22.0,570.8,442.7,572.7,360.0,São Paulo,1,1,M
2015,17.0,675.7,400.4,547.6,482.1,Bahia,1,1,F
2015,23.0,,,,,Maranhão,0,0,F
2015,21.0,560.5,383.8,,,Rio de Janeiro,1,0,F
2015,18.0,505.1,480.4,415.7,466.4,São Paulo,1,1,F
2015,22.0,402.2,433.3,498.3,503.6,São Paulo,1,1,M
2015,39.0,,,,,Pernambuco,0,0,F
2015,28.0,,,,,Rio Grande do Sul,0,0,F
2015,59.0,503.1,497.1,452.9,460.9,Minas Gerais,1,1,F
2015,19.0,579.2,471.9,554.4,402.5,São Paulo,1,1,M
2015,25.0,445.7,426.4,435.0,376.9,Espírito Santo,1,1,F
2015,20.0,462.4,534.7,548.4,356.3,Minas Gerais,1,1,M
2015,19.0,613.8,579.9,539.3,608.3,Espírito Santo,1,1,F
2015,29.0,588.6,557.0,466.1,373.1,Rio de Janeiro,1,1,M
2015,28.0,626.7,593.9,516.8,538.8,Rio Grande do Sul,1,1,F
2015,18.0,655.2,614.8,,,Pernambuco,1,0,F
2015,38.0,,,,,São Paulo,0,0,M
2015,21.0,594.1,484.3,500.6,327.4,Bahia,1,1,F
2015,35.0,466.7,384.5,,,Pernambuco,1,0,F
2015,23.0,,,,,São Paulo,0,0,M
2015,17.0,613.7,425.3,552.2,567.1,Pernambuco,1,1,F
2015,16.0,542.0,496.5,385.6,406.0,Pernambuco,1,1,M
2015,24.0,612.3,490.9,577.4,363.5,Minas Gerais,1,1,F
2015,51.0,674.7,619.6,635.6,671.4,Rio de Janeiro,1,1,M
2015,37.0,576.8,541.2,505.1,428.8,Maranhão,1,1,F
2015,20.0,652.2,596.0,578.9,468.8,São Paulo,1,1,F
2015,21.0,621.8,562.5,593.8,612.1,Minas Gerais,1,1,F
2015,17.0,404.2,375.6,410.2,398.4,Bahia,1,1,F
2015,23.0,643.8,620.3,378.9,719.1,Paraná,1,1,M
2015,28.0,,,,,São Paulo,0,0,M
2015,21.0,,,,,São Paulo,0,0,F
2015,19.0,639.0,532.4,566.8,470.5,Ceará,1,1,M
2015,19.0,610.4,519.2,571.1,584.6,Rio de Janeiro,1,1,M
2015,21.0,548.4,466.1,382.9,315.7,Piauí,1,1,M
2015,18.0,561.4,397.0,486.3,405.0,São Paulo,1,1,F
2015,22.0,610.5,455.9,550.1,461.8,Minas Gerais,1,1,M
2015,18.0,431.9,357.3,463.4,410.4,São Paulo,1,1,F
2015,23.0,502.1,442.2,439.8,396.2,Distrito Federal,1,1,F
2015,27.0,621.0,485.7,511.0,523.3,Pernambuco,1,1,F
2015,18.0,707.2,726.4,656.5,777.4,Ceará,1,1,M
2015,27.0,525.3,506.6,502.1,355.0,Minas Gerais,1,1,F
2015,38.0,,,,,Rio Grande do Norte,0,0,F
2015,29.0,,,,,São Paulo,0,0,M
2015,42.0,669.2,577.1,581.6,691.5,Minas Gerais,1,1,M
2015,33.0,,,,,Rio Grande do Sul,0,0,M
2015,20.0,,,,,Amazonas,0,0,M
2015,22.0,589.4,522.8,490.0,414.6,Minas Gerais,1,1,M
2015,19.0,,,,,São Paulo,0,0,F
2015,33.0,548.6,495.7,568.8,456.3,São Paulo,1,1,F
2015,21.0,550.2,461.7,,,Minas Gerais,1,0,F
2015,24.0,592.8,408.7,550.6,603.2,Rio Grande do Sul,1,1,F
2015,23.0,409.4,447.3,407.0,321.9,Pará,1,1,F
2015,18.0,648.6,528.6,566.9,634.1,Rio Grande do Sul,1,1,F
2015,19.0,528.8,391.0,495.4,422.1,Goiás,1,1,F
2015,24.0,,,,,Sergipe,0,0,M
2015,20.0,623.0,592.1,581.7,542.8,Pernambuco,1,1,M
2015,16.0,587.2,456.9,543.3,429.2,Goiás,1,1,F
2015,35.0,377.0,350.4,371.8,335.1,Minas Gerais,1,1,F
2015,18.0,484.2,409.9,460.6,404.6,Sergipe,1,1,F
2015,29.0,642.6,525.1,,,Minas Gerais,1,0,M
2015,20.0,643.5,672.9,613.9,744.4,Rio de Janeiro,1,1,M
2015,28.0,603.1,430.5,564.9,340.7,Ceará,1,1,M
2015,19.0,541.4,468.2,492.8,467.2,São Paulo,1,1,F
2015,31.0,706.7,585.5,621.0,685.2,Pernambuco,1,1,F
2015,18.0,583.6,498.0,523.0,459.4,Minas Gerais,1,1,M
2015,17.0,564.7,530.1,536.8,445.8,Minas Gerais,1,1,M
2015,28.0,,,,,Minas Gerais,0,0,M
2015,29.0,,,,,Bahia,0,0,F
2015,25.0,607.7,584.0,565.4,446.8,Minas Gerais,1,1,F
2015,20.0,526.4,420.3,474.8,508.9,Pernambuco,1,1,F
2015,31.0,520.1,425.8,507.8,398.7,Pernambuco,1,1,F
2015,29.0,633.5,457.7,549.5,454.7,Bahia,1,1,M
2015,19.0,594.8,480.9,495.8,447.9,Minas Gerais,1,1,F
2015,18.0,755.4,666.9,650.7,735.6,Mato Grosso,1,1,F
2015,17.0,535.8,384.4,471.5,378.1,Tocantins,1,1,M
2015,39.0,644.6,489.7,583.4,594.2,São Paulo,1,1,M
2015,19.0,,,,,Goiás,0,0,F
2015,31.0,434.6,466.6,343.0,400.9,Santa Catarina,1,1,M
2015,32.0,,,,,Minas Gerais,0,0,F
2015,20.0,634.3,572.0,606.3,626.6,São Paulo,1,1,M
2015,22.0,511.1,525.9,552.6,527.4,Rio Grande do Norte,1,1,M
2015,22.0,546.9,429.0,518.8,463.9,Santa Catarina,1,1,F
2015,18.0,605.0,454.2,572.5,507.3,São Paulo,1,1,F
2015,20.0,,,,,Santa Catarina,0,0,F
2015,17.0,577.3,406.8,592.0,498.7,São Paulo,1,1,F
2015,17.0,602.8,564.6,567.5,602.4,São Paulo,1,1,M
2015,32.0,575.1,451.0,417.3,350.3,Distrito Federal,1,1,F
2015,17.0,622.8,564.2,575.9,665.5,Minas Gerais,1,1,M
2015,16.0,651.7,616.6,614.4,628.7,Pará,1,1,F
2015,20.0,482.9,403.0,411.9,438.3,Rio de Janeiro,1,1,M
2015,21.0,558.6,459.7,534.5,604.0,Minas Gerais,1,1,F
2015,22.0,414.6,435.2,357.2,478.9,São Paulo,1,1,M
2015,18.0,471.5,441.1,479.8,479.9,Pernambuco,1,1,M
2015,18.0,574.5,404.1,474.5,388.3,Pará,1,1,M
2015,20.0,392.5,444.4,516.2,377.5,Goiás,1,1,F
2015,27.0,566.8,389.1,526.0,370.2,São Paulo,1,1,F
2015,20.0,683.0,620.7,651.9,587.5,Minas Gerais,1,1,M
2015,17.0,634.7,546.9,585.2,584.5,Pernambuco,1,1,M
2015,20.0,651.8,522.6,594.5,469.6,Goiás,1,1,M
2015,32.0,618.9,511.7,538.6,580.1,Santa Catarina,1,1,F
2015,16.0,499.9,445.5,460.4,328.8,São Paulo,1,1,M
2015,28.0,,,,,São Paulo,0,0,F
2015,20.0,597.4,535.3,574.5,533.4,Paraíba,1,1,F
2015,21.0,556.1,493.4,516.4,379.1,Goiás,1,1,F
2015,19.0,,,,,Rio de Janeiro,0,0,F
2015,22.0,653.8,563.8,608.8,592.7,Rio de Janeiro,1,1,F
2015,42.0,,,,,São Paulo,0,0,F
2015,17.0,625.9,537.7,557.1,745.0,São Paulo,1,1,M
2015,21.0,533.7,455.4,,,Rio Grande do Sul,1,0,M
2015,18.0,572.9,561.9,620.7,414.5,Bahia,1,1,F
2015,27.0,550.8,444.1,531.2,444.4,Ceará,1,1,F
2015,28.0,,,,,Rio de Janeiro,0,0,F
2015,20.0,698.9,537.6,602.9,408.0,Rio Grande do Sul,1,1,F
2015,33.0,585.4,440.2,532.2,442.1,São Paulo,1,1,F
2015,20.0,627.8,573.5,600.6,620.4,Rio Grande do Sul,1,1,F
2015,26.0,,,,,Goiás,0,0,F
2015,25.0,,,,,Rio de Janeiro,0,0,F
2015,23.0,,,,,Minas Gerais,0,0,F
2015,22.0,553.6,451.9,514.9,404.4,Minas Gerais,1,1,F
2015,20.0,610.2,602.8,583.7,492.9,São Paulo,1,1,M
2015,21.0,594.5,445.8,544.5,352.2,São Paulo,1,1,F
2015,21.0,553.7,445.3,518.6,438.0,São Paulo,1,1,F
2015,21.0,,,,,Goiás,0,0,M
2015,29.0,520.0,427.9,538.7,475.9,Minas Gerais,1,1,F
2015,22.0,453.4,500.5,405.5,473.3,Minas Gerais,1,1,M
2015,22.0,,,,,Rio de Janeiro,0,0,F
2015,17.0,598.5,503.2,548.6,445.8,Rio de Janeiro,1,1,F
2015,20.0,439.5,405.9,479.7,518.2,Amazonas,1,1,F
2015,23.0,506.2,448.6,478.9,391.9,Ceará,1,1,F
2015,16.0,594.6,494.4,493.9,596.4,Sergipe,1,1,F
2015,18.0,649.7,625.7,613.8,739.8,Mato Grosso,1,1,M
2015,33.0,555.9,416.1,559.1,443.9,São Paulo,1,1,M
2015,24.0,,,,,Ceará,0,0,M
2015,22.0,562.0,495.3,353.7,386.4,Rio Grande do Norte,1,1,M
2015,20.0,674.3,576.5,566.0,511.0,Rio Grande do Norte,1,1,M
2015,17.0,644.3,562.5,576.2,665.0,Pernambuco,1,1,F
2015,44.0,,,,,São Paulo,0,0,F
2015,27.0,698.3,621.7,639.9,690.3,São Paulo,1,1,M
2015,19.0,,,,,São Paulo,0,0,M
2015,29.0,579.2,446.9,489.9,409.3,Rio Grande do Norte,1,1,M
2015,23.0,,,,,Mato Grosso,0,0,F
2015,27.0,493.3,484.4,485.2,391.0,Minas Gerais,1,1,F
2015,21.0,595.2,496.0,531.2,470.6,Minas Gerais,1,1,F
2015,22.0,630.1,498.9,622.2,421.1,Pará,1,1,M
2015,20.0,568.9,432.5,524.8,328.7,Minas Gerais,1,1,F
2015,19.0,599.3,519.4,533.1,501.6,Minas Gerais,1,1,F
2015,22.0,548.8,504.6,478.8,353.3,Alagoas,1,1,M
2015,17.0,496.3,459.1,500.9,444.8,Distrito Federal,1,1,M
2015,33.0,,,,,Bahia,0,0,F
2015,22.0,428.8,379.3,399.8,366.6,Bahia,1,1,F
2015,32.0,485.2,508.1,505.6,410.5,Rio Grande do Norte,1,1,F
2015,21.0,540.1,558.5,,,Goiás,1,0,F
2015,28.0,641.1,560.8,604.4,571.5,São Paulo,1,1,M
2015,20.0,389.4,369.9,365.7,382.4,Rio de Janeiro,1,1,M
2015,18.0,599.1,480.5,560.5,413.5,Santa Catarina,1,1,F
2015,43.0,647.4,541.6,552.3,514.0,São Paulo,1,1,M
2015,59.0,484.1,407.6,423.7,359.1,São Paulo,1,1,F
2015,31.0,470.1,448.9,377.5,453.6,Alagoas,1,1,F
2015,28.0,634.4,516.4,593.1,454.7,Distrito Federal,1,1,M
2015,21.0,586.9,403.2,492.3,490.0,Minas Gerais,1,1,F
2015,21.0,573.9,433.8,511.6,428.2,Pernambuco,1,1,M
2015,18.0,537.5,462.1,398.4,476.5,São Paulo,1,1,F
2015,18.0,609.7,512.9,500.0,410.4,Minas Gerais,1,1,F
2015,19.0,,,,,São Paulo,0,0,F
2015,23.0,614.8,418.2,562.1,514.4,Amazonas,1,1,F
2015,32.0,580.8,482.6,535.9,424.4,São Paulo,1,1,M
2015,20.0,603.6,521.8,536.6,587.2,São Paulo,1,1,M
2015,25.0,661.1,510.8,606.8,530.7,São Paulo,1,1,F
2015,37.0,,,,,São Paulo,0,0,F
2015,22.0,,,,,Rio Grande do Sul,0,0,F
2015,34.0,686.6,559.3,,,Goiás,1,0,F
2015,30.0,524.5,552.9,498.7,412.8,Paraíba,1,1,M
2015,33.0,552.0,409.3,460.4,411.3,Pernambuco,1,1,F
